Date;Artist;Song Name;Korean Name;Director;lien_video;Type;Release;vues;likes;comments;id_video;ratio_engagement
2013-10-09;aoa;Confused;흔들려;;https://youtu.be/R1-BTf3_Mys;Girl;Major;25579032.0;120532.0;5474.0;2720;0.004712140787814019
2013-10-09;2eyes;Shooting Star;슈팅 스타;;https://youtu.be/65bHr9GpM1I;Girl;Major;18921.0;311.0;10.0;2721;0.016436763384599123
2013-10-01;block b;Very Good;베리굿;;https://youtu.be/kJGcO5Une-g;Boy;Major;33863788.0;464492.0;24685.0;2722;0.01371648086150315
2013-10-01;tiny-g;Miss You;보고파;;https://youtu.be/9lhqOptKT0E;Girl;Major;5687504.0;64313.0;4384.0;2723;0.011307772267061263
2013-09-27;crayon pop;Dancing Queen 2.0;댄싱퀸2.0;;https://youtu.be/26_F392ir7Q;Girl;Major;10067484.0;62572.0;6014.0;2724;0.0062152569599315975
2013-09-26;demion;Ask Her Out;고백해;;https://youtu.be/DHFRrbiU32U;Boy;Major;162518.0;4450.0;552.0;2725;0.027381582347801473
2013-09-26;infinite;Request;리퀘스트;;https://youtu.be/HfI-wYRrp5s;Boy;Minor;6236874.0;93679.0;7604.0;2726;0.015020184791291278
2013-09-23;block b;Be The Light;빛이 되어줘;;https://youtu.be/E4yzhCIZulM;Boy;Major;7765443.0;109941.0;6693.0;2727;0.014157724163322042
2013-09-22;ftisland;Memory;;;https://youtu.be/LZrShwp2KVQ;Boy;Major;4533172.0;55786.0;4362.0;2728;0.012306173249106806
2013-09-16;f-ve dolls;Cheated;사기쳤어;;https://youtu.be/22H_DO_twBI;Girl;Minor;480072.0;5322.0;446.0;2729;0.011085837124431334
2013-09-11;f-ve dolls;Can You Love Me;사랑한다안한다;;https://youtu.be/UfPY9EAo8_I;Girl;Major;1075617.0;11935.0;1859.0;2730;0.011095957018157951
2013-09-04;btob;Thriller;스릴러;Tiger Cave;https://youtu.be/khE7pSOgDbA;Boy;Major;13941746.0;163642.0;13473.0;2731;0.011737554248944142
2013-09-04;wassup;Hotter Than A Summer;;;https://youtu.be/BuingEBnT04;Girl;Major;894127.0;16646.0;1468.0;2732;0.018617042098046474
2013-09-03;ladies' code;Pretty Pretty;예뻐 예뻐;;https://youtu.be/xD6VjvfcBIs;Girl;Major;7333657.0;79468.0;5549.0;2733;0.01083606718994357
2013-09-02;touch;Start To Fly;;;https://youtu.be/r2tUXWpF12Y;Boy;Japanese;306148.0;5940.0;522.0;2734;0.019402380547970263
2013-09-02;apink;U YOU;유유;;https://youtu.be/5ZCSABBggPE;Girl;Minor;5568600.0;39637.0;2627.0;2735;0.00711794706030241
2013-09-02;nu'est;Fine Girl;파인 걸;;https://youtu.be/HzTnBbYogPM;Boy;Minor;3375713.0;53809.0;2411.0;2736;0.015940039926379997
2013-09-01;kara;Damaged Lady;숙녀가 못 돼;;https://youtu.be/_vHw17-zFa4;Girl;Major;17783490.0;108585.0;13048.0;2737;0.0061059443337612585
2013-08-28;btob;When I Was Your Man;내가 니 남자였을때;;https://youtu.be/-WUZYewLvxM;Boy;Minor;4507752.0;71459.0;4961.0;2738;0.01585246925740369
2013-08-27;spica;Tonight;투나잇;;https://youtu.be/6VSpBPqBJF8;Girl;Major;8855764.0;81519.0;4403.0;2739;0.00920519110491201
2013-08-25;teen top;Rocking;장난아냐;;https://youtu.be/hHd_8iZFvK8;Boy;Major;24021069.0;282623.0;30064.0;2740;0.01176562958126468
2013-08-24;after school;Heaven;;;https://youtu.be/Vud2PRhmKSM;Girl;Japanese;1995052.0;0.0;1176.0;2741;0.0
2013-08-21;nu'est;Sleep Talking;잠꼬대;ZANYBROS;https://youtu.be/zgtaPhD97GA;Boy;Major;1520585.0;42138.0;6505.0;2742;0.027711703061650616
2013-08-20;shinee;Breaking News;;;https://youtu.be/oTwkcx0XSnI;Boy;Japanese;6244128.0;76268.0;3381.0;2743;0.012214355631402815
2013-08-20;shinee;Boy Meets U;;;https://youtu.be/ei8E5p1sAQQ;Boy;Japanese;8176365.0;118147.0;7387.0;2744;0.01444981969371475
2013-08-20;kara;Runaway;둘 중에 하나;;https://youtu.be/fz7vTZRAStE;Girl;Major;1481921.0;15635.0;2157.0;2745;0.010550494931916074
2013-08-19;a-jax;INSANE;미쳐가;;https://youtu.be/Xujh450CoqU;Boy;Major;556110.0;12324.0;670.0;2746;0.02216108323892755
2013-08-19;history;Tell Me Love;열대야;;https://youtu.be/zeUEOxTd8IE;Boy;Major;3992090.0;31068.0;1865.0;2747;0.007782389675583467
2013-08-16;wassup;Wassup;와썹;;https://youtu.be/_cz_rKhU2vM;Girl;Major;2339161.0;25625.0;2307.0;2748;0.010954782505351278
2013-08-13;cnblue;One More Time;;;https://youtu.be/SRfYnHtp0bs;Boy;Japanese;3782841.0;33839.0;1778.0;2749;0.008945393158210985
2013-08-12;super junior;SPY;스파이;;https://youtu.be/4GpJHF0WyAE;Boy;Major;43662694.0;391934.0;63462.0;2750;0.008976404433496477
2013-08-11;mblaq;No Love;;;https://youtu.be/DO_noFmLOhI;Boy;Minor;1061878.0;26057.0;6917.0;2751;0.02453860047952778
2013-08-09;wassup;Bang Bang;;;https://youtu.be/WrXGWUV6DU8;Girl;Major;205008.0;5014.0;901.0;2752;0.024457582143135877
2013-08-08;ze:a;The Ghost Of Wind;바람의유령;;https://youtu.be/82d7a2oCEvo;Boy;Major;4294220.0;49040.0;5362.0;2753;0.01142000176982083
2013-08-07;bigstar;Run & Run;일단달려;;https://youtu.be/xOx6lyZ7BdI;Boy;Major;1942872.0;37197.0;2256.0;2754;0.019145368300124765
2013-08-07;2ne1;Do You Love Me;두유러브미;Seo Hyunseung;https://youtu.be/HRTb81FpWq0;Girl;Major;26158778.0;283569.0;39472.0;2755;0.010840299955907726
2013-08-07;tasty;Mamama;;;https://youtu.be/ot_P_6c-3t8;Boy;Major;1458803.0;33230.0;2919.0;2756;0.022778949590863195
2013-08-05;ladies' code;Hate You;헤이츄;;https://youtu.be/uLjUBC4HpVQ;Girl;Major;3706389.0;59615.0;3581.0;2757;0.016084388335924803
2013-08-05;b.a.p;Badman;배드맨;ZANYBROS;https://youtu.be/KLHY_7PgaV0;Boy;Major;11596032.0;174536.0;39377.0;2758;0.01505135549815661
2013-07-31;dickpunks;Sunglass;썬글라스;;https://youtu.be/VygdI8Is8eU;Boy;Major;434746.0;3945.0;372.0;2759;0.009074264053033266
2013-07-31;exo;Growl;으르렁;;https://youtu.be/I3dezFzsNss;Boy;Major;316791058.0;3169831.0;259865.0;2760;0.01000606210292716
2013-07-31;24k;U R So Cute;귀여워죽겠어;;https://youtu.be/cgJv3pJc1jw;Boy;Major;1774811.0;48370.0;2522.0;2761;0.027253606158627593
2013-07-31;m.i.b;Dash;들이대;;https://youtu.be/T44tyLQ2Svw;Boy;Major;2362244.0;36621.0;2277.0;2762;0.015502632242901241
2013-07-29;f-ve dolls;1st Soulmate;짝1호;;https://youtu.be/q-MpCw78hIs;Girl;Major;774506.0;9639.0;1380.0;2763;0.01244535226324909
2013-07-28;brown eyed girls;Kill Bill;킬빌;FPK;https://youtu.be/8taPqxNjiz4;Girl;Major;703354.0;14092.0;1240.0;2764;0.020035430238542755
2013-07-25;aoa black;Moya;모야;;https://youtu.be/u1vE2mxtCIg;Girl;Major;16972988.0;120664.0;7661.0;2765;0.007109178419262419
2013-07-25;koyote;Hollywood;할리우드;;https://youtu.be/9tjAuB9NDy0;Co-ed;Major;899091.0;8165.0;615.0;2766;0.009081394430597125
2013-07-24;tahiti;Love Sick;러브시크;;https://youtu.be/HYuUWBv69C8;Girl;Major;2057037.0;18752.0;1591.0;2767;0.009116024650990722
2013-07-24;f(x);Rum Pum Pum Pum;첫 사랑니;;https://youtu.be/xnku4o3tRB4;Girl;Major;71983589.0;725942.0;81278.0;2768;0.010084826417865884
2013-07-23;december;Fire;파이어;;https://youtu.be/-FxIw-_khSc;Boy;Major;199843.0;1974.0;119.0;2769;0.00987775403691898
2013-07-19;apink;Secret Garden;시크릿가든;ZANYBROS;https://youtu.be/HBxDL2lUX6A;Girl;Minor;4327219.0;36355.0;3353.0;2770;0.00840146985858585
2013-07-19;sunny hill;Darling Of All Hearts;만인의 연인;;https://youtu.be/IsbiwkMY5kg;Co-ed;Major;2340116.0;18700.0;1568.0;2771;0.007991056853591872
2013-07-19;miss s;You were not the..;니가 아니었기를;;https://youtu.be/k_nLGVxmrIE;Girl;Major;264172.0;2127.0;137.0;2772;0.00805157246036673
2013-07-18;beast;Shadow;그림자;Tiger Cave;https://youtu.be/7Y3ZRYQl4Qo;Boy;Major;36255485.0;254910.0;77518.0;2773;0.007030936146627193
2013-07-18;kara;Thank You Summer Love;サンキュ? サマ?ラブ;;https://youtu.be/SnpgyUQ_cHk;Girl;Japanese;1772091.0;10664.0;506.0;2774;0.0060177496528112835
2013-07-17;cnblue;Lady;;;https://youtu.be/kNn4wR04Qiw;Boy;Japanese;3380039.0;27425.0;1839.0;2775;0.008113811704539503
2013-07-16;bts;We Are Bulletproof Pt2;위 아 불렛프루프 Pt.2;;https://youtu.be/gqhWHy0rrtM;Boy;Major;168895919.0;2981265.0;109649.0;2776;0.017651492218707782
2013-07-16;b.a.p;Hurricane;허리케인;ZANYBROS;https://youtu.be/PfOtieDrDkA;Boy;Minor;11276365.0;159118.0;27904.0;2777;0.014110752888896377
2013-07-15;infinite;Destiny;데스티니;Duroo;https://youtu.be/BDbpE6qHDSA;Boy;Major;24384297.0;246938.0;50715.0;2778;0.010126927177765263
2013-07-12;untouchable;Call Me;연락 좀 자주해;;https://youtu.be/cCTBgEVw6bI;Boy;Minor;285097.0;7961.0;626.0;2779;0.027923829433491056
2013-07-11;bestie;Pitapat;두근두근;Joo Heesun;https://youtu.be/gtyi5LQdfBE;Girl;Major;4585622.0;27943.0;2553.0;2780;0.006093611728136336
2013-07-10;bts;N.O;엔.오;;https://youtu.be/mmgxPLLLyVo;Boy;Major;90103620.0;1688123.0;58771.0;2781;0.018735351587427895
2013-07-10;stellar;Study;공부하세요;;https://youtu.be/x6qask_cn-I;Girl;Major;;;;2782;
2013-07-09;teen top;Clap Encore;박수 앙코르;;https://youtu.be/MSIKwciwP5M;Boy;Minor;3108759.0;43242.0;2848.0;2783;0.013909730538777693
2013-07-07;2ne1;Falling In Love;폴링 인 러브;Seo Hyunseung;https://youtu.be/zEVd9pSG85Q;Girl;Major;85828154.0;778471.0;86634.0;2784;0.00907011235497387
2013-07-04;rania;Up;업;;https://youtu.be/A9lvgEXCSzA;Girl;Minor;;;;2785;
2013-07-04;jewelry;Hot&Cold;핫앤콜드;;https://youtu.be/lAdabIfmtgk;Girl;Major;2099446.0;0.0;1350.0;2786;0.0
2013-07-04;davichi;Missing you Today;오늘따라 보고 싶어서 그래;;https://youtu.be/iA9olaeQBvI;Girl;Major;9580327.0;43480.0;2481.0;2787;0.004538467215158731
2013-07-04;apink;NoNoNo;노노노;ZANYBROS;https://youtu.be/n3XJQtJWKJM;Girl;Major;17800973.0;114607.0;12723.0;2788;0.006438243572415957
2013-07-04;mr.mr;Waiting for you;웨이팅 포 유;;https://youtu.be/CC-dmjmbMos;Boy;Major;1081893.0;18294.0;1083.0;2789;0.016909250729970522
2013-07-04;myname;Baby I'm Sorry;베이비 아임 소리;;https://youtu.be/RzSAO8op0ow;Boy;Major;9979940.0;175344.0;11894.0;2790;0.01756964470728281
2013-07-03;u-kiss;Inside of me;;;https://youtu.be/xjwrqzV5Zak;Boy;Japanese;2891202.0;31736.0;3508.0;2791;0.010976749462680228
2013-07-03;ftisland;Shiawa Theory;シアワセオリ?;;https://youtu.be/7uDHQc-VDwU;Boy;Japanese;2498714.0;23153.0;1379.0;2792;0.00926596641312291
2013-07-02;super junior;Sexy, Free & Single;섹시 프리 앤 싱글;;https://youtu.be/gWIkiI_UmeE;Boy;Major;83359397.0;662805.0;479228.0;2793;0.007951173159278012
2013-07-01;dynamic duo;Baaam;;;https://youtu.be/DmAHmYgdopw;Boy;Major;4593497.0;23277.0;1397.0;2794;0.00506738112597004
2013-06-30;vixx;G.R.8.U;대.다.나.다.너;ZANYBROS;https://youtu.be/-wKcxx1Soao;Boy;Major;;;;2795;
2013-06-30;t-ara;Target;;;https://youtu.be/LiweJ0DaLf8;Girl;Japanese;468676.0;4170.0;441.0;2796;0.008897404603606756
2013-06-29;100%;Only U;온리유;;https://youtu.be/GWdQT7Mal_w;Boy;Minor;123636.0;4046.0;292.0;2797;0.03272509625028309
2013-06-27;b.a.p;COFFEE SHOP;커피숍;ZANYBROS;https://youtu.be/6VzuX88Dc_g;Boy;Minor;9055408.0;152835.0;23351.0;2798;0.016877759676869337
2013-06-27;4minute;Is It Poppin'?;물 좋아?;ZANYBROS;https://youtu.be/DRSRpXPZVdM;Girl;Major;30949593.0;177954.0;22130.0;2799;0.005749800974765645
2013-06-24;a-prince;Mambo;맘보;;https://youtu.be/S9XvYCDY2P8;Boy;Major;146630.0;3208.0;367.0;2800;0.021878196821932757
2013-06-23;crayon pop;Bar Bar Bar;빠빠빠;;https://youtu.be/yMqL1iWfku4;Girl;Major;82364847.0;525246.0;48594.0;2801;0.006377065205985267
2013-06-23;girl's day;Female President;여자대통령;Lim Sungwan;https://youtu.be/xF3MC8PWgJE;Girl;Major;33926914.0;191640.0;15038.0;2802;0.005648612779812511
2013-06-21;2eyes;Don't Mess With Me;까불지마;;https://youtu.be/Livyqlxvypk;Girl;Major;760032.0;10488.0;1721.0;2803;0.013799418971832764
2013-06-19;dal shabet;Be Ambitious;내 다리를 봐;;https://youtu.be/7jtMbtq8wT0;Girl;Major;5537978.0;29881.0;2367.0;2804;0.00539565162591834
2013-06-19;a-prince;My Lady;마이 레이디;;https://youtu.be/RNxTEBkGsOE;Boy;Minor;134052.0;2649.0;230.0;2805;0.01976098827320741
2013-06-18;beast;I'm Sorry;아이엠쏘리;;https://youtu.be/J06ptq4OVbA;Boy;Minor;5913926.0;63612.0;5117.0;2806;0.010756306385977776
2013-06-12;after school;First Love;첫사랑;;https://youtu.be/zmS3Qh_SFwU;Girl;Major;12213888.0;109430.0;19433.0;2807;0.008959473019565924
2013-06-11;bts;No More Dream;노 모어 드림;;https://youtu.be/pw540DtB5mM;Boy;Major;14248446.0;369377.0;18611.0;2808;0.02592402006506534
2013-06-10;chocolat;Black Tinkerbell;블랙팅커벨;;https://youtu.be/Op8cDa0feXI;Girl;Major;3002066.0;36913.0;4203.0;2809;0.01229586558057018
2013-06-10;sistar;Give It To Me;기브 잇 투미;;https://youtu.be/p6XLNsJ9YrA;Girl;Major;82059970.0;400137.0;23908.0;2810;0.004876153379047055
2013-06-10;nell;Ocean of Light;;;https://youtu.be/0Ze0TVXXHJ4;Boy;Major;2051863.0;32672.0;2113.0;2811;0.015923090381765256
2013-06-04;boys republic;Party Rock;전화해 집에;;https://youtu.be/u7qbhAyBdD8;Boy;Major;2162338.0;35330.0;1895.0;2812;0.01633879624739518
2013-06-04;girls' generation;Love&Girls;러브앤걸스;Toshiyuki Suzuki;https://youtu.be/6ex1YkDXelo;Girl;Japanese;28507765.0;198851.0;12373.0;2813;0.006975327599340039
2013-06-04;broken valentine;Aluminium;;;https://youtu.be/Cz10jwWy98E;Boy;Major;802509.0;6248.0;650.0;2814;0.007785582466987909
2013-06-03;rainbow;Sunshine;선샤인;;https://youtu.be/h-3V0FwPzes;Girl;Major;12661936.0;75733.0;5897.0;2815;0.005981154856571696
2013-06-03;mblaq;Smoky Girl;스모키걸;;https://youtu.be/dTDmIiGLFEw;Boy;Major;12605659.0;152105.0;38634.0;2816;0.012066406048267687
2013-05-30;exo;Wolf;늑대와 미녀;;https://youtu.be/gAal8xHfV0c;Boy;Major;165082044.0;1993911.0;242785.0;2817;0.012078303319287711
2013-05-29;ftisland;Freedom;;;https://youtu.be/wqvZxcTm_GY;Boy;Japanese;1028090.0;10519.0;693.0;2818;0.01023159451020825
2013-05-29;ftisland;Orange sky;オレンジ色の空;;https://youtu.be/IKn9MTAygsU;Boy;Japanese;1707067.0;14147.0;795.0;2819;0.008287313854699318
2013-05-27;boyfriend;On & On;온앤온;;https://youtu.be/DMBWex5v1fE;Boy;Major;4692148.0;61188.0;6817.0;2820;0.01304050937864705
2013-05-23;super junior-d&e;I Wanna Dance;;;https://youtu.be/gaT8j1yIbCg;Boy;Japanese;5739405.0;73161.0;10054.0;2821;0.012747140165226186
2013-05-22;100%;Want U Back;원트 유 백;;https://youtu.be/FxXCVxFZf2Q;Boy;Major;1915261.0;37300.0;3385.0;2822;0.01947515247269171
2013-05-19;vixx;hyde;하이드;ZANYBROS;https://youtu.be/Le0CwBy4SaQ;Boy;Major;11084117.0;135263.0;12084.0;2823;0.012203317593995084
2013-05-15;shinhwa;This Love;;;https://youtu.be/45wH_HHnJBg;Boy;Major;9525072.0;152439.0;16801.0;2824;0.01600397351327108
2013-05-13;wonder boyz;Tarzan;타잔;;https://youtu.be/_WKkX-4HHP0;Boy;Major;1286175.0;28054.0;2687.0;2825;0.02181196182479056
2013-05-11;2pm;A.D.T.O.Y.;하.니.뿐;;https://youtu.be/AFnV7Y6iwrA;Boy;Major;35420647.0;330662.0;38245.0;2826;0.009335289668762967
2013-05-09;n-sonic;Lie;라이;;https://youtu.be/Cu2qPwRu8RY;Boy;Major;142276.0;2732.0;156.0;2827;0.01920211420056791
2013-05-08;lc9;MaMa Beat;마마 비트;;https://youtu.be/HrV_BcWxJRU;Boy;Major;3349290.0;52359.0;6927.0;2828;0.01563286547298084
2013-05-08;9muses;Wild;와일드;ZANYBROS;https://youtu.be/fwN_Axs7pL4;Girl;Major;17188856.0;109102.0;8339.0;2829;0.006347251963714165
2013-05-07;b1a4;What's Happening?;이게 무슨 일이야;Digipedi;https://youtu.be/oqxHy4G9FMI;Boy;Major;20197863.0;186217.0;16812.0;2830;0.009219638731087542
2013-05-07;4men;Propose Song;청혼하는 거예요;;https://youtu.be/cQZ0Mp3ZUSE;Boy;Major;5065044.0;15889.0;685.0;2831;0.0031369915049109147
2013-05-07;as one;Awkward Love;사랑이 어색해;;https://youtu.be/SYlBE_qjP44;Girl;Major;274864.0;3973.0;134.0;2832;0.014454421095523605
2013-05-05;2pm;Comeback When You Hear This Song;이 노래를 듣고 돌아와;;https://youtu.be/a7cH5EAXNNg;Boy;Major;13094508.0;136327.0;24140.0;2833;0.010411005896517838
2013-05-03;december;Going Home;;;https://youtu.be/ENVHksP4n4g;Boy;Major;256381.0;2278.0;126.0;2834;0.00888521380289491
2013-05-01;hello venus;Would You Stay For Tea?;차 마실래?;ZANYBROS;https://youtu.be/nQm_9nbY_7U;Girl;Major;;;;2835;
2013-04-29;secret;YooHoo;유 후;ZANYBROS;https://youtu.be/s0sVjn5DGrc;Girl;Major;11497404.0;83876.0;7845.0;2836;0.007295212032211793
2013-04-28;24hours;Tick-tock Tick-tock;째깍째깍;;https://youtu.be/2-nUkH7KH64;Co-ed;Minor;57135.0;1799.0;104.0;2837;0.03148682943904787
2013-04-28;t-ara n4;Jeon Won Diary (Drama version);전원일기;ZANYBROS;https://youtu.be/CyOK2kjczo0;Girl;Major;1846587.0;30897.0;12017.0;2838;0.01673194926640337
2013-04-28;t-ara n4;Jeon Won Diary (Dance version);전원일기;ZANYBROS;https://youtu.be/74_3c_5SVBM;Girl;Major;15547602.0;107552.0;26783.0;2839;0.006917594108724934
2013-04-28;ubeat;Should Have Treated You Better;있을 때 잘해 줄 걸;;https://youtu.be/lF1d4X5L-ms;Boy;Major;2425113.0;48189.0;6406.0;2840;0.019870826637769044
2013-04-25;ladies' code;I Won't Cry;안울래;;https://youtu.be/XYr3Mvzlb1s;Girl;Minor;171352.0;3579.0;186.0;2841;0.020886829450487886
2013-04-25;shinee;Why So Serious?;와이 쏘 시리어스?;;https://youtu.be/hgeAmF7bgoE;Boy;Major;23981936.0;273194.0;44431.0;2842;0.011391657454177178
2013-04-25;history;Dreamer (narr. IU);드리머;;https://youtu.be/zM5GpSPGk-Y;Boy;Major;1356137.0;30591.0;3098.0;2843;0.022557455478318195
2013-04-25;4minute;What's Your Name;이름이 뭐예요?;ZANYBROS;https://youtu.be/H-IJWqIHioA;Girl;Major;46557875.0;291630.0;34767.0;2844;0.00626381680864945
2013-04-24;teen top;Walk By;길을 걷다가;;https://youtu.be/NSKHUM-d8EU;Boy;Minor;1283092.0;22257.0;2330.0;2845;0.017346378903461326
2013-04-24;dickpunks;Viva Youth;VIVA청춘;;https://youtu.be/FODnA8jGC0Q;Boy;Major;1960080.0;9942.0;919.0;2846;0.005072241949308192
2013-04-18;gavy nj;Farewell Theater;이별극장;;https://youtu.be/n_r3HaXA-jY;Girl;Major;551543.0;3532.0;190.0;2847;0.006403852464812353
2013-04-17;c-clown;Shaking Heart;흔들리고 있어;;https://youtu.be/0e56l-8K3jU;Boy;Major;4067788.0;59985.0;4900.0;2848;0.014746343713094193
2013-04-16;4men;Thank You;;;https://youtu.be/PJlR6Tm-_tc;Boy;Major;235928.0;2387.0;106.0;2849;0.010117493472584857
2013-04-10;btob;2nd Confession;두 번째 고백;;https://youtu.be/7zuoNuI4fHQ;Boy;Major;6479499.0;100474.0;8372.0;2850;0.015506445791565057
2013-04-10;boyfriend;Melody of Eye;瞳のメロディ;;https://youtu.be/vF5YCShFlEg;Boy;Japanese;2278367.0;24582.0;582.0;2851;0.010789306551578389
2013-04-09;cnblue;Blind Love;;;https://youtu.be/XcmFrXuf0Ew;Boy;Japanese;5678758.0;48564.0;2963.0;2852;0.008551869968750209
2013-04-09;m.i.b;Nod Along!;끄덕여줘!;;https://youtu.be/m8eQf0XsCao;Boy;Major;1368029.0;22006.0;1892.0;2853;0.016085916307329744
2013-04-08;15&;Somebody;썸바디;;https://youtu.be/lnM-PQwLxC0;Girl;Major;3279550.0;46372.0;4070.0;2854;0.014139744782058514
2013-04-04;sunnyhill, daybreak;Love Actually;들었다 놨다;;https://youtu.be/MStMdxnrYyY;Co-ed;Major;1167401.0;10872.0;893.0;2855;0.009312995277543878
2013-04-04;girls' generation;Beep Beep;;;https://youtu.be/K36drkfv9BE;Girl;Japanese;1591930.0;27299.0;3995.0;2856;0.017148367076441802
2013-04-01;davichi;Be Warmed;녹는 중;;https://youtu.be/dhI9bsQwFRw;Girl;Major;397772.0;2479.0;156.0;2857;0.006232213428798407
2013-04-01;delight;Mega Yak;메가 약;;https://youtu.be/TloLiJE5jsM;Girl;Major;436123.0;7160.0;956.0;2858;0.01641738683811677
2013-03-24;ze:a-five;The Day We Broke Up;헤어지던 날;;https://youtu.be/1M1beIdYUl0;Boy;Major;3289530.0;37813.0;3515.0;2859;0.011494955206366867
2013-03-20;infinite;Man In Love;남자가 사랑할 때;ZANYBROS;https://youtu.be/2C-dsCaFJzE;Boy;Major;14118138.0;173112.0;21741.0;2860;0.01226167360030055
2013-03-18;davichi;Just The Two of Us;둘이서 한잔해;;https://youtu.be/fMWvYuk_bQo;Girl;Major;195138.0;1143.0;58.0;2861;0.005857393229406881
2013-03-18;kara;Bye Bye happy Days!;バイバイ ハッピ?デイズ!;;https://youtu.be/j8RxLdoKpVM;Girl;Japanese;998309.0;0.0;662.0;2862;0.0
2013-03-18;kara;Orion;オリオン;;https://youtu.be/0ssLwwB8ees;Girl;Japanese;605463.0;0.0;259.0;2863;0.0
2013-03-17;evol;Get Up;겟 업;;https://youtu.be/rAUwimJaZKU;Girl;Major;2957540.0;41259.0;3856.0;2864;0.013950445302514929
2013-03-14;one punch;Vacant Evening;멍한 오후;;https://youtu.be/6n4gJHTK_Dg;Boy;Minor;3834.0;0.0;2.0;2865;0.0
2013-03-13;girl's day;Expect;기대해;MONOCROM;https://youtu.be/t8YXut6_56c;Girl;Major;54055336.0;272444.0;9380.0;2866;0.005040094469119571
2013-03-13;akmu;I love you;서울숲 청음회;;https://youtu.be/ZuyNe3AmlSk;Co-ed;OST;41507510.0;421130.0;14054.0;2867;0.010145874806751838
2013-03-12;glam;In Front of the Mirror;거울앞에서;;https://youtu.be/PreOQpat5Mg;Girl;Major;2366494.0;50995.0;3342.0;2868;0.02154875524721381
2013-03-11;shinee;Fire;;;https://youtu.be/BWsSiuU0ThY;Boy;Japanese;4453593.0;63747.0;0.0;2869;0.014313611504239387
2013-03-08;baechigi;Under The Sun;태양아래서;;https://youtu.be/Z9fXXiQNbpY;Boy;Minor;;;;2870;
2013-03-07;rania;Just Go;저스트 고;;https://youtu.be/oCVU4lR-Gsk;Girl;Major;4992799.0;42011.0;3112.0;2871;0.008414318301217413
2013-03-07;ladies' code;Bad Girl;나쁜여자;;https://youtu.be/2KmAbPcYa0A;Girl;Major;825069.0;21046.0;1015.0;2872;0.025508169619753013
2013-03-07;u-kiss;Standing Still;;;https://youtu.be/bOPHIx81bQE;Boy;Major;10332829.0;110069.0;16006.0;2873;0.010652358613502652
2013-03-04;davichi;Turtle;거북이;;https://youtu.be/oCK2BthiqFM;Girl;Major;296169.0;729.0;33.0;2874;0.002461432492934777
2013-03-04;excite;Try Again;그만 좀 싸우자;;https://youtu.be/sBqnrYO9rFg;Boy;Major;2679.0;83.0;8.0;2875;0.030981709593131766
2013-03-04;2am;One Spring Day;어느 봄날;ZANYBROS;https://youtu.be/UKgK5LqT6BY;Boy;Major;2955496.0;71085.0;4725.0;2876;0.024051800442294626
2013-03-04;myname;We Are The Night;;;https://youtu.be/s0nuGcumWMA;Boy;Japanese;1240425.0;16038.0;1129.0;2877;0.012929439506620715
2013-03-03;d-unit;Talk To My Face;얼굴보고 얘기해;;https://youtu.be/mzEEwAeNr0Y;Girl;Major;1250721.0;17578.0;1942.0;2878;0.014054293483518707
2013-02-25;teen top;Miss Right;긴 생머리 그녀;;https://youtu.be/TaGCTbqJKO0;Boy;Major;28276166.0;283755.0;20120.0;2879;0.010035129939469162
2013-02-20;tritops;Too Foolish For You;참 못 났다 내가;;https://youtu.be/cS9TXGpFHPw;Boy;Major;24388.0;389.0;26.0;2880;0.015950467443004757
2013-02-20;girl's day;White Day;화이트데이;;https://youtu.be/yZvXb38z_R8;Girl;Minor;471851.0;5349.0;308.0;2881;0.011336205709005598
2013-02-19;shinee;Dream Girl;드림걸;Digipedi;https://youtu.be/vhxjEXDAy6s;Boy;Major;26158339.0;293363.0;45384.0;2882;0.011214894034365102
2013-02-19;speed;Pain The Love Of Heart;통증;;https://youtu.be/mQUwJxKkhNo;Boy;Major;5014454.0;64646.0;4711.0;2883;0.012891932002965826
2013-02-15;teen top;I Wanna Love;사랑하고 싶어;;https://youtu.be/s1pNnvXMHBI;Boy;Minor;7388521.0;84682.0;9749.0;2884;0.011461292456230414
2013-02-15;orange caramel;Cookies Cream & mint;クッキ?クリ?ム&ミント;;https://youtu.be/QjwloyGluaA;Girl;Japanese;343745.0;2825.0;206.0;2885;0.008218301357110649
2013-02-14;dasoni;Goodbye;굿바이;;https://youtu.be/ZpMScAlOzHo;Girl;Major;1210693.0;17247.0;884.0;2886;0.014245560187429843
2013-02-12;rainbow;Tell Me Tell Me;텔미텔미;;https://youtu.be/Zy_sgB4EJB8;Girl;Major;10486162.0;65885.0;4976.0;2887;0.006283042356202393
2013-02-12;nu'est;Hello;여보세요;;https://youtu.be/9GdT1R2K6FE;Boy;Major;1305516.0;48791.0;10215.0;2888;0.037372962108468986
2013-02-11;two x;Ring Ma Bell;링마벨;;https://youtu.be/FkwrdyWzyDc;Girl;Major;3674279.0;27248.0;3117.0;2889;0.00741587669308727
2013-02-11;b.a.p;ONE SHOT;원샷;ZANYBROS;https://youtu.be/1zRzl1d5vNU;Boy;Major;41447856.0;529874.0;61539.0;2890;0.012784111197452529
2013-02-07;ze:a;The Classic;;;https://youtu.be/h6s77A5jq64;Boy;Japanese;347043.0;4314.0;369.0;2891;0.012430736248822192
