Date;Artist;Song Name;Korean Name;Director;lien_video;Type;Release;vues;likes;comments;id_video;ratio_engagement
2020-02-21;elris;This is me (Dance Ver.);;;https://youtu.be/9uhUmjANdQA;Girl;Minor;876008,0;22261,0;1264,0;102;0,02541186838476361
2020-02-21;moon;Woo;;;https://youtu.be/WDrcvug1xZs;Girl Solo;Major;nan;nan;nan;103;nan
2020-02-21;3ye;Queen;퀸;;https://youtu.be/HWOtN5B8PnU;Girl;Major;9591939,0;165861,0;7223,0;104;0,017291707130331
2020-02-20;weki meki;Dazzle Dazzle;대즐대즐;;https://youtu.be/RTeOt6n90vM;Girl;Major;6941103,0;251008,0;9552,0;105;0,036162552262947255
2020-02-20;ab6ix;More (Kim Donghyun);더 더;;https://youtu.be/VRhO5svfMTI;Boy;Special;3250294,0;73564,0;2558,0;106;0,02263302950440791
2020-02-18;dreamcatcher;Scream;;;https://youtu.be/FKlGHHhTOsQ;Girl;Major;51536891,0;1037359,0;67260,0;107;0,0201284745717393
2020-02-18;highschool;Timing;타이밍;;https://youtu.be/fC9LIVFPB6s;Girl;Major;47066,0;5085,0;814,0;108;0,10803977393447499
2020-02-17;iz*one;Fiesta;;Rigend Film;https://youtu.be/eDEFolvLn0A;Girl;Major;116279543,0;1437811,0;128421,0;109;0,01236512427641722
2020-02-13;ab6ix;Moondance (Jeon Woong);;;https://youtu.be/8guHZbcOe0U;Boy;Special;4304278,0;133382,0;6492,0;110;0,030988240071854096
2020-02-12;sumin+zion.t;Dirty Love;더럽게;;https://youtu.be/BvF9ri_AltA;Special;Major;513348,0;20402,0;576,0;111;0,039743020329289294
2020-02-12;black6ix;Call My Name;;;https://youtu.be/VJq4UMLtYaU;Boy;Major;35413,0;5117,0;564,0;112;0,14449495947815774
2020-02-12;kard;Red Moon;;ZANYBROS;https://youtu.be/ZAEqQPAEkug;Co-ed;Major;22848946,0;799031,0;40968,0;113;0,034970146981834524
2020-02-11;alphabat;Again;불러본다;;https://youtu.be/Nux-2AI-IK8;Boy;Special;43275,0;0,0;851,0;114;0,0
2020-02-11;pentagon;Dr. Bebe;Dr. 베베;ZANYBROS;https://youtu.be/eMIBLloecRI;Boy;Major;27022486,0;543155,0;46255,0;115;0,020100112180648368
2020-02-11;cherry bullet;Hands Up;무릎을 탁 치고;;https://youtu.be/FFSHUWCDK8Q;Girl;Major;15458589,0;229838,0;9666,0;116;0,014867980512322309
2020-02-10;rocket punch;Bouncy;바운시;ZANYBROS;https://youtu.be/QqggrSpICM0;Girl;Major;9010757,0;138564,0;9567,0;117;0,015377620326460917
2020-02-09;the boyz;Reveal;;;https://youtu.be/EZntLk9bTUw;Boy;Major;16847922,0;0,0;13359,0;118;0,0
2020-02-08;sunmi;Gotta Go;가라고;;https://youtu.be/fN-YPbbGUoE;Girl Solo;OST;7384915,0;288101,0;5027,0;119;0,03901209424888438
2020-02-06;ikon;Dive;뛰어들게;;https://youtu.be/brP5M0o4hi8;Boy;Major;41573997,0;1636506,0;184037,0;120;0,039363691684492115
2020-02-06;bvndit;Cool;;;https://youtu.be/LWQ5zNi_9r8;Girl;Special;835962,0;55507,0;1495,0;121;0,06639895114849718
2020-02-05;loona;So What;;Digipedi;https://youtu.be/GEo5bmUKFvI;Girl;Major;35113028,0;699877,0;67452,0;122;0,019932117503508952
2020-02-05;saay;Winter feat. WOO;;;https://youtu.be/XFdPF5gyjTc;Girl Solo;Major;132886,0;10421,0;475,0;123;0,07842060111674669
2020-02-04;mamamoo;HIP -Japanese ver.-;;;https://youtu.be/yc10BuFih2U;Girl;Japanese;18776331,0;309323,0;7136,0;124;0,016474091770112064
2020-02-03;cignature;Nun Nu Nan Na;눈누난나;;https://youtu.be/WM9DCnxXstI;Girl;Major;4528742,0;227053,0;10081,0;125;0,050135998032124596
2020-02-03;dkb;Sorry Mama;미안해 엄마;;https://youtu.be/0VngyLZ0hQI;Boy;Major;2410304,0;159642,0;8172,0;126;0,06623313905631821
2020-02-03;everglow;Dun Dun;;;https://youtu.be/NoYKBAajoyo;Girl;Major;298685467,0;4298230,0;245735,0;127;0,014390489243321638
2020-02-03;gfriend;Crossroads;교차로;;https://youtu.be/kx5TWKPE5sU;Girl;Major;28800146,0;947895,0;124746,0;128;0,03291285398344856
2020-02-03;dreamcatcher;Red Sun;;;https://youtu.be/RKBJVdjOHUY;Girl;Minor;10143282,0;303631,0;11049,0;129;0,029934196840825288
2020-02-02;kim jaehwan;Goodbye;안녕;;https://youtu.be/he_XQNuWhis;Boy Solo;Major;1166361,0;49449,0;1805,0;130;0,04239596488565719
2020-01-30;yezi;My Gravity;;;https://youtu.be/YimQ4mB0uiM;Girl Solo;Major;185796,0;9574,0;446,0;131;0,05152963465306035
2020-01-29;ateez;Answer (Japanese Ver.);;;https://youtu.be/xU7vogho4R0;Boy;Japanese;1293011,0;68860,0;2074,0;132;0,053255540749459984
2020-01-29;golden child;Without You;;ZANYBROS;https://youtu.be/UjkNOC9h3_g;Boy;Major;11532353,0;173184,0;14329,0;133;0,015017230221794286
2020-01-28;siyeon (dreamcatcher);Paradise;;;https://youtu.be/JDmZ6oguzzM;Girl Solo;Special;1393372,0;68004,0;3097,0;134;0,04880534415791332
2020-01-28;sechskies;All For You;;;https://youtu.be/X-jbgKPEf40;Boy;Major;9261223,0;106793,0;9341,0;135;0,011531198417314863
2020-01-28;super junior;2YA2YAO!;;;https://youtu.be/Uqi34thogl4;Boy;Major;23539047,0;945683,0;99519,0;136;0,04017507590685383
2020-01-24;nature;I'm So Pretty (Japanese ver.);;;https://youtu.be/CBsOb4R1AHw;Girl;Japanese;466120,0;10455,0;597,0;137;0,022429846391487172
2020-01-23;dynamic duo, chen (exo);Alone;혼자;;https://youtu.be/5MTiAh2EouI;Boy;Special;640733,0;91902,0;9950,0;138;0,14343259985048373
2020-01-23;super junior;I Think I (Japanese ver.);;;https://youtu.be/yB5kc4VGo5E;Boy;Japanese;2531613,0;161632,0;7939,0;139;0,06384546137186055
2020-01-22;gavy nj;I’m in Sinchon;신촌에 왔어;;https://youtu.be/Kta0alJhOmY;Girl;Major;793184,0;3930,0;289,0;140;0,0049547141646831
2020-01-21;paul kim, chungha;Loveship;;;https://youtu.be/dM5gMsePq-o;Co-ed;Special;1957733,0;67588,0;1525,0;141;0,034523604597766905
2020-01-20;kiara;Boss;;;https://youtu.be/f5pTBgvXJeA;Girl Solo;Major;168074,0;15668,0;914,0;142;0,09322084320001904
2020-01-17;onlyoneof;meSAGE;;;https://youtu.be/Ed9Znq_Kpk0;Boy;Minor;35188,0;6298,0;387,0;143;0,17898147095600772
2020-01-17;bts;Black Swan;;;https://youtu.be/vGbuUFRdYqU;Boy;Minor;44957485,0;3717651,0;233223,0;144;0,08269259279072216
2020-01-15;craxy;My Universe;;;https://youtu.be/Y1f5hl78m30;Girl;Minor;207520,0;17617,0;2446,0;145;0,08489302235929067
2020-01-15;tvxq!;Manazashi;;;https://youtu.be/jVlzyC5WFZ0;Boy;Japanese;1033228,0;17898,0;1192,0;146;0,017322410929630248
2020-01-15;taeyeon;Dear Me;내게 들려주고 싶은 말;;https://youtu.be/bho0m505qVA;Girl Solo;Major;6781237,0;333930,0;12838,0;147;0,04924322804231735
2020-01-14;txt;Run Away (Japanese Ver.);9と4分の3番線で君を待つ;;https://youtu.be/2u8ExBR-RbQ;Boy;Japanese;23689918,0;1105197,0;35748,0;148;0,04665263087867168
2020-01-13;2z;My 1st Hero;;;https://youtu.be/MLm4PCzBreE;Boy;Major;135766,0;13803,0;695,0;149;0,10166757509243846
2020-01-13;zico;Anysong;아무노래;;https://youtu.be/UdyjeUwPz_E;Boy Solo;Major;12052439,0;0,0;5552,0;150;0,0
2020-01-12;hara;Hello;;;https://youtu.be/C9V7Cd0SmKc;Girl Solo;Japanese;640714,0;27639,0;2643,0;151;0,04313781187862291
2020-01-12;enoi;Cheeky;;;https://youtu.be/IYSlVTlv4bQ;Boy;Major;1164437,0;45568,0;2195,0;152;0,03913307461030524
2020-01-10;ans;Say My Name;;;https://youtu.be/-NGoD8l-fp4;Girl;Major;5590041,0;172675,0;13331,0;153;0,030889755549199014
2020-01-09;ong seung wu;We Belong;;;https://youtu.be/AkE_L1Lj4Lc;Boy Solo;Major;3441787,0;212837,0;7905,0;154;0,06183909695748168
2020-01-08;amber liu;Stay Calm;;;https://youtu.be/tBWh4IAHgWQ;Girl Solo;Major;860108,0;71424,0;3104,0;155;0,0830407344193985
2020-01-08;dreamnote;Wish;바라다;;https://youtu.be/DQ4Ni7KsHoI;Girl;Major;1368284,0;62409,0;4147,0;156;0,04561114505468163
2020-01-07;verivery;Lay Back;;;https://youtu.be/X2RyGcufXKw;Boy;Major;16792001,0;245513,0;12557,0;157;0,014620830477558928
2020-01-07;red velvet;Remember Forever;;;https://youtu.be/aVMs0cO-dMQ;Girl;Minor;54489,0;5869,0;234,0;158;0,10770981298977775
2020-01-06;b.o.y;My Angel;;;https://youtu.be/QphFqZ7tf9o;Boy;Major;370644,0;50089,0;5384,0;159;0,13514045822946008
2020-01-06;dustin;Burn;;;https://youtu.be/5t5lpeKTrRU;Boy;Major;230644,0;13145,0;1258,0;160;0,056992594648029
2020-01-06;younha;Dark Cloud;먹구름;;https://youtu.be/hrO-BgLjJ-Q;Girl Solo;Major;1940443,0;52893,0;2489,0;161;0,027258208563714574
2020-01-06;ateez;Answer;;;https://youtu.be/yW7wZX3DUaY;Boy;Major;94311610,0;1490647,0;166071,0;162;0,01580555140560107
2020-01-05;sf9;Good Guy;;;https://youtu.be/n8zQysKciao;Boy;Major;47038637,0;578129,0;99255,0;163;0,012290513434732388
2020-01-04;m.o.n.t;Tired;피곤;;https://youtu.be/qdJwaiZBV5E;Boy;Major;536298,0;61618,0;3085,0;164;0,11489507699077751
2020-01-02;mcnd;Top Gang;;;https://youtu.be/4fNgJkio31c;Boy;Major;4435499,0;298069,0;15232,0;165;0,06720078169333371
2020-01-02;tst;Count down;;;https://youtu.be/O9sgPPXoPsI;Boy;Major;667488,0;50215,0;2733,0;166;0,07522981686562155
2020-01-01;dongkiz;All I Need is You;;;https://youtu.be/Ds_SRpB2-jQ;Boy;Major;119588,0;8478,0;702,0;167;0,07089340067565307
2019-12-30;momoland;Thumbs Up;;;https://youtu.be/TbuP2ypiTRc;Girl;Major;61157540,0;714719,0;101007,0;168;0,011686523035426213
2019-12-26;jiyeon;Take A Hike;;;https://youtu.be/tJNS1W0YmdE;Girl Solo;Major;10718801,0;475929,0;49554,0;169;0,0444013280963048
2019-12-23;red velvet;Psycho;;;https://youtu.be/uR8Mrt1IpXg;Girl;Major;403671540,0;6491107,0;627574,0;170;0,016080170031308127
2019-12-17;oneus;808;;;https://youtu.be/5N3Wl-07Pws;Boy;Japanese;1174661,0;70465,0;3525,0;171;0,05998751980358589
2019-12-15;woojoo jjokkomi;White Winter;;;https://youtu.be/2ttQmpeSk4o;Boy;Special;3503537,0;192370,0;12209,0;172;0,05490736932420009
2019-12-13;kim jaehwan;The Time I Need;시간이 필요해;;https://youtu.be/t_aAAx2gtvY;Boy Solo;Major;1069093,0;68322,0;1793,0;173;0,06390650766584385
2019-12-11;boa;Starry Night faet. Crush;;;https://youtu.be/u3ZYUsd1vRU;Girl Solo;Major;1030261,0;60524,0;1921,0;174;0,058746278855552135
2019-12-09;stray kids;Levanter;바람;;https://youtu.be/Fpgd3ac3_nM;Boy;Major;50359475,0;1519052,0;118296,0;175;0,030164174666237088
2019-12-06;jbj95;Only One;;;https://youtu.be/2KkPu680fQc;Boy;Major;276158,0;19696,0;870,0;176;0,07132148987174008
2019-12-04;park jihoon;360;;;https://youtu.be/6Fibpj267H0;Boy Solo;Major;3891616,0;266929,0;13106,0;177;0,0685907859357141
2019-12-03;u-kwon (block b);Fuego feat. RGP;;;https://youtu.be/MyAoZfwWdgk;Boy Solo;Major;245574,0;24262,0;1369,0;178;0,09879710392794025
2019-12-02;hi cutie;Lovely Day;러블리데이;;https://youtu.be/Y1ENebCORMk;Girl;Minor;26802,0;972,0;145,0;179;0,03626595030221625
2019-11-30;j.y. park;Fever feat. Superbee, BIBI;;;https://youtu.be/IePbjLAUvf0;Boy Solo;Major;32175151,0;718178,0;38503,0;180;0,02232088980716827
2019-11-28;limitless;Wish Wish;;;https://youtu.be/-KBg_KnB7SU;Boy;Major;193638,0;14042,0;774,0;181;0,0725167580743449
2019-11-28;newkidd;Come;컴;;https://youtu.be/XIfhwwAG1Oo;Boy;Major;1184423,0;129689,0;7591,0;182;0,10949550962789477
2019-11-27;exo;Obsession;;;https://youtu.be/uxmP4b2a0uY;Boy;Major;172038936,0;4778033,0;1697863,0;183;0,02777297460151695
2019-11-26;aoa;Come See Me;날 보러 와요;;https://youtu.be/ixxWWKX4S_8;Girl;Major;14189510,0;297985,0;18057,0;184;0,021000372810618548
2019-11-25;kang daniel;Touchin';;;https://youtu.be/aSGisoCdLPc;Boy Solo;Major;6599707,0;263014,0;17442,0;185;0,03985237526453826
2019-11-20;astro;Blue Flame;;;https://youtu.be/wS7anrSXKrY;Boy;Major;35613732,0;1171321,0;85310,0;186;0,03288958876873673
2019-11-19;cix;Numb;순수의 시대;;https://youtu.be/xHx-kNjEYZM;Boy;Major;8611941,0;289553,0;14343,0;187;0,03362226935832468
2019-11-19;wjsn;As You Wish;이루리;;https://youtu.be/2Q9G6R2hKIQ;Girl;Major;15306730,0;276044,0;26950,0;188;0,01803415883078881
2019-11-18;golden child;Wannabe;;ZANYBROS;https://youtu.be/AnSAGpoqLPg;Boy;Major;9988287,0;313075,0;22288,0;189;0,0313442134772459
2019-11-18;iu;Blueming;블루밍;;https://youtu.be/D1PvIWdJ8xo;Girl Solo;Major;183367246,0;2327735,0;48102,0;190;0,012694388178791757
2019-11-14;mamamoo;Hip;;;https://youtu.be/KhTeiaCezwM;Girl;Major;429627964,0;5350841,0;182358,0;191;0,012454591992061299
2019-11-13;in2it;ULlala: Poisoning;ULlala: 중독;;https://youtu.be/5UEASmBf89o;Boy;Major;883342,0;63066,0;4875,0;192;0,07139477122111254
2019-11-13;stray kids;Astronaut;;;https://youtu.be/ZnpEBYvgiAU;Boy;Major;24774623,0;1211197,0;55941,0;193;0,048888614773270216
2019-11-12;nature;OOPSIE (My Bad);;;https://youtu.be/F95zh5JMi_Q;Girl;Major;9440365,0;21243,0;1358,0;194;0,002250230790864548
2019-11-12;seven o'clock;Midnight Sun;;;https://youtu.be/lKmUjW0xAlY;Boy;Major;280315,0;22752,0;1318,0;195;0,0811658312969338
2019-11-10;ateez;UTOPIA (Japanese Ver.);;;https://youtu.be/ZLQm-8Z6C8M;Boy;Japanese;6822572,0;251173,0;10523,0;196;0,03681500173248446
2019-11-06;the boyz;Tattoo;;;https://youtu.be/gHp42n13nPs;Boy;Japanese;2837646,0;96417,0;2748,0;197;0,03397781118575044
2019-11-06;1team;Make This;;;https://youtu.be/nJ42EuzsWw0;Boy;Major;3447294,0;77705,0;2905,0;198;0,022540868286835995
2019-11-05;bvndit;Dumb;;Rigend Film;https://youtu.be/n5bqzXD4WTc;Girl;Major;6666337,0;102016,0;3156,0;199;0,015303156741100847
2019-11-05;dawn;Money;;;https://youtu.be/Kr8-EFdl6gg;Boy Solo;Major;7440463,0;631645,0;23094,0;200;0,08489323849873322
2019-11-05;hyuna;Flower Shower;;;https://youtu.be/8xqSz6_RJeU;Girl Solo;Major;27527455,0;1274408,0;38766,0;201;0,04629588895885944
2019-11-05;dongkiz;Fever;;;https://youtu.be/ABFlF4OznK0;Boy;Major;247805,0;22927,0;1617,0;202;0,09252032848409031
2019-11-04;b.i.g;Illusion;;;https://youtu.be/6HFkXcSaeDM;Boy;Major;930512,0;87626,0;89334,0;203;0,09416966143370531
2019-11-04;got7;You Calling My Name;니가 부르는 나의 이름;;https://youtu.be/xQI9oZEY-B0;Boy;Major;137749902,0;2490267,0;514133,0;204;0,01807817620080775
2019-11-04;victon;nostalgic night;그리운 밤;;https://youtu.be/xkMV1CUdJWk;Boy;Major;756601,0;54574,0;3179,0;205;0,07213048885740304
2019-11-03;hinapia;Drip;;;https://youtu.be/K_qrsewuTwo;Girl;Major;3869125,0;156701,0;8002,0;206;0,04050037153103092
2019-11-03;nam woohyun;When Fall Comes;가을이 오면;;https://youtu.be/vzFF-boVVVk;Boy Solo;Major;313900,0;17841,0;2833,0;207;0,05683657215673781
2019-11-01;san (hotshot);Free Falling (Eng Ver.);;;https://youtu.be/3NBcWFRvTI4;Boy Solo;English;19564,0;1056,0;136,0;208;0,0539766918830505
2019-11-01;onlyoneof;Sage;구원;Wooje Kim;https://youtu.be/JUm45Wx9Xxk;Boy;Major;12857102,0;163246,0;4743,0;209;0,012696951459201303
2019-11-01;jessi;Drip feat. Jay Park;;;https://youtu.be/uy4-gePx5xU;Girl Solo;Major;17404530,0;578398,0;20942,0;210;0,03323261242906301
2019-10-31;n.flying;Kick-Ass;;;https://youtu.be/aVvSVMuR7KE;Boy;Japanese;449437,0;18088,0;640,0;211;0,04024590765780298
2019-10-31;zico;Balloon;;;https://youtu.be/FEDXPMy0GM8;Boy Solo;Minor;1266423,0;62701,0;1949,0;212;0,049510313694555455
2019-10-30;we in the zone;Loveade;;;https://youtu.be/T0-CgxpP2v8;Boy;Major;49291,0;4054,0;357,0;213;0,08224625185125073
2019-10-30;gfriend;Fallin' Light;;;https://youtu.be/mc274HUFhQQ;Girl;Japanese;14705994,0;402309,0;24281,0;214;0,0273568043071417
2019-10-30;yubin;Silent Movie feat. Yoon MiRae;;;https://youtu.be/6M-GNLCPf2I;Girl Solo;Major;795213,0;48332,0;2197,0;215;0,06077868445309621
2019-10-29;hoody;Adios feat. GRAY;;;https://youtu.be/3JrDhzPoLkU;Girl Solo;Major;8154264,0;163228,0;4273,0;216;0,020017502499305884
2019-10-29;a.c.e;Savage;삐딱선;;https://youtu.be/j2MyB1MjumM;Boy;Major;20877546,0;602882,0;42944,0;217;0,02887705288734605
2019-10-28;taeyeon;Spark;불티;;https://youtu.be/eP4ga_fNm-E;Girl Solo;Major;43237126,0;861059,0;35419,0;218;0,01991480654842785
2019-10-28;monsta x;Follow;;;https://youtu.be/aa7hl8A0tAY;Boy;Major;49328166,0;1009123,0;82503,0;219;0,02045733871395097
2019-10-28;brown eyed girls;Abandoned;;;https://youtu.be/u-M3mTEVyxU;Girl;Major;433137,0;15847,0;688,0;220;0,03658657653352173
2019-10-28;brown eyed girls;Wonder Woman;;;https://youtu.be/-ZvOzBOv1nc;Girl;Major;1644231,0;55760,0;2678,0;221;0,03391250986023253
2019-10-27;wegirls;Heart Beat;;;https://youtu.be/M-ZBHqUlBPo;Girl;Minor;45888,0;1997,0;252,0;222;0,04351900278940028
2019-10-25;favorite;Catch Me;;;https://youtu.be/DffHWToC3v8;Girl;Japanese;nan;nan;nan;223;nan
2019-10-25;sunny hill;NomNomNom;놈놈놈;;https://youtu.be/U4DaypnKWDg;Girl;Major;428669,0;11908,0;1047,0;224;0,027779008978955792
2019-10-24;m.o.n.t;The Korean Island Dokdo;독도는 우리땅;;https://youtu.be/Z285W7-ciis;Boy;Major;161488,0;14279,0;908,0;225;0,08842143069454077
2019-10-24;onewe;Regulus (Japanese ver.);;;https://youtu.be/rDb7LnQDSVM;Boy;Japanese;29769,0;1986,0;126,0;226;0,06671369545500352
2019-10-24;karin (wishgirls);Ka Ka Ka feat. Hyejin;;;https://youtu.be/GidVZnUii3w;Girl;Special;33239,0;2758,0;436,0;227;0,08297481873702578
2019-10-23;ariaz;Moonlight Aria;까만 밤의 아리아;;https://youtu.be/QISipqxMXxU;Girl;Major;632944,0;30244,0;3071,0;228;0,04778305821684067
2019-10-23;tvxq!;Hot Sauce;;;https://youtu.be/v0hq5rJJqJI;Boy;Japanese;1561804,0;25742,0;1526,0;229;0,01648222184089681
2019-10-23;winner;SOSO;;;https://youtu.be/oDKMLDH8kqc;Boy;Major;13733442,0;591184,0;28985,0;230;0,04304703802586417
2019-10-22;day6;Sweet Chaos;;;https://youtu.be/CWUGikRxGQs;Boy;Major;18442761,0;729054,0;27098,0;231;0,03953063210004185
2019-10-22;monsta x;Find You;;;https://youtu.be/SRSBHbmV7hM;Boy;Minor;6641211,0;454393,0;29214,0;232;0,06842020227937344
2019-10-22;youngjae;Forever Love;;;https://youtu.be/RodzwqdC0RA;Boy Solo;Major;234096,0;25190,0;1859,0;233;0,10760542683343585
2019-10-22;takeuchi miyu;My Type;;;https://youtu.be/hYJ37-p57Rw;Girl Solo;Special;781741,0;21393,0;2715,0;234;0,027365841116175307
2019-10-22;cix;My New World;;;https://youtu.be/rlYAk9M8q7I;Boy;Major;8020980,0;230207,0;9936,0;235;0,028700607656421035
2019-10-21;nu'est;Love Me;;;https://youtu.be/m5kOBOfoySA;Boy;Major;13628814,0;299576,0;18067,0;236;0,02198107626973264
2019-10-21;vav;Poison;포이즌;;https://youtu.be/jG5IyiVgaxA;Boy;Major;17392861,0;285844,0;17539,0;237;0,016434558983711767
2019-10-21;txt;Run Away;9와 4분의 3 승강장에서 너를 기다려;;https://youtu.be/6yWPfUz0z94;Boy;Major;127768713,0;3939505,0;257291,0;238;0,030833096049108673
2019-10-20;alexa;Bomb;;;https://youtu.be/2OjCMR8DGLg;Girl Solo;Major;28638394,0;930323,0;30111,0;239;0,032485166591394755
2019-10-19;zelo;Drunken Master;;;https://youtu.be/Jaz-DBqBeKQ;Boy Solo;Minor;111126,0;11739,0;831,0;240;0,10563684466281519
2019-10-18;bts;Make It Right (feat Lauv);메이킷 롸잇;;https://youtu.be/eXBu09fwe3I;Boy;Minor;241147428,0;7314494,0;322375,0;241;0,03033204235543412
2019-10-17;super junior;SUPER CLAP;슈퍼클랩;;https://youtu.be/9yimV9i-dY0;Boy;Major;39716485,0;771715,0;73515,0;242;0,01943059664016088
2019-10-17;1the9;Clap;속삭여;;https://youtu.be/6n5HB7ec_CE;Boy;Major;1415807,0;100738,0;5074,0;243;0,0711523533928
2019-10-17;twice;Fake & True;;;https://youtu.be/zQELp93xxfo;Girl;Japanese;75666741,0;1334492,0;58277,0;244;0,017636440824113198
2019-10-16;monsta x;Someone's Someone;;;https://youtu.be/foHejoV20bc;Boy;English;27164244,0;729414,0;34699,0;245;0,026851989696455386
2019-10-15;lim kim;Yellow;;;https://youtu.be/o5S3sPpkd8w;Girl Solo;Major;2704528,0;94206,0;6955,0;246;0,03483269539084084
2019-10-15;n.flying;Good Bam;굿밤;;https://youtu.be/_2XBCywb8ng;Boy;Major;2423311,0;84509,0;4158,0;247;0,0348733612813213
2019-10-14;lim hyunsik;Dear Love;;;https://youtu.be/G2TQIyjyrKk;Boy Solo;Major;1816483,0;80848,0;6954,0;248;0,04450798603675344
2019-10-10;tiffany young;Run For Your Life;;;https://youtu.be/Rp8sVAr6yGY;Girl Solo;English;3812834,0;195844,0;10321,0;249;0,05136441817293908
2019-10-10;jung daehyun;Aight;;;https://youtu.be/Fr1GTfOqFrs;Boy Solo;Major;253142,0;21762,0;2035,0;250;0,08596755970957012
2019-10-10;ladies' code;SET ME FREE;;;https://youtu.be/RIsSCnDBDbY;Girl;Major;17927,0;1420,0;81,0;251;0,07921012997155129
2019-10-09;stray kids;Double Knot;;;https://youtu.be/UWoyeuwj9c0;Boy;Major;80513621,0;2220234,0;124810,0;252;0,02757588060782908
2019-10-08;ateez;Wonderland;;;https://youtu.be/Z_BhMhZpAug;Boy;Major;136369517,0;2218154,0;216576,0;253;0,01626576121113636
2019-10-07;greatguys;Be On You;비온유;;https://youtu.be/1ZlLwThQZ8I;Boy;Major;917361,0;96923,0;7498,0;254;0,10565415359929188
2019-10-07;onf;Why;;;https://youtu.be/gH14nS5NC0g;Boy;Major;6866614,0;0,0;5148,0;255;0,0
2019-10-07;ab6ix;Blind For Love;;;https://youtu.be/gKxTS22TdsQ;Boy;Major;14769955,0;378138,0;15252,0;256;0,025601838326521645
2019-10-04;super junior;I Think I;;;https://youtu.be/CbFh06IpSwA;Boy;Minor;17812070,0;703827,0;46712,0;257;0,03951404861984037
2019-10-04;limesoda;Wave;웨이브;;https://youtu.be/fNn3S7fHODM;Girl;Major;30491,0;2939,0;330,0;258;0,09638909842248532
2019-10-03;superm;Jopping;;;https://youtu.be/pAnK1y7qjuE;Boy;Major;129803081,0;3824532,0;306560,0;259;0,029464108020671714
2019-10-02;zico;Extreme;;;https://youtu.be/7Z_aSAiP3vQ;Boy Solo;Minor;768013,0;22381,0;678,0;260;0,029141433803854883
2019-10-02;jeong sewoon;When It Rains;비가 온대 그날처럼;;https://youtu.be/VffUe5aWCAc;Boy Solo;Major;144481,0;7785,0;295,0;261;0,05388251742443643
2019-10-01;argon;Give me dat;;;https://youtu.be/8zjpvGHU4H4;Boy;Major;250666,0;28045,0;1229,0;262;0,11188194649453855
2019-09-30;chen (exo);Shall We?;우리 어떻게 할까요;;https://youtu.be/AO1OqWwKj1A;Boy Solo;Major;11389729,0;659395,0;112304,0;263;0,05789382697340736
2019-09-30;zico;Human;사람;;https://youtu.be/1QMv1Qx5hRw;Boy Solo;Minor;1170508,0;43573,0;1450,0;264;0,03722571738082952
2019-09-30;zico;Daredavil feat. Jvcki Wai, Yumdda;천둥벌거숭이;;https://youtu.be/9nkZ0F9QdVI;Boy Solo;Major;6379008,0;91016,0;4459,0;265;0,014268049201380528
2019-09-30;oneus;Lit;가자;ZANYBROS;https://youtu.be/yHJ6JQeP8LI;Boy;Major;99332,0;14129,0;538,0;266;0,14224016429750735
2019-09-29;purplebeck;Dream Line;;;https://youtu.be/A-tpryyodOg;Girl;Major;nan;nan;nan;267;nan
2019-09-28;minty;Arcadia;아르카디아;;https://youtu.be/6rzemizJoNQ;Girl Solo;Major;987510,0;20121,0;2669,0;268;0,02037548986845703
2019-09-27;j-hope;Chicken Noodle Soup feat. Becky G;;;https://youtu.be/i23NEQEFpgQ;Boy Solo;Major;408172808,0;12103846,0;796603,0;269;0,02965372940766794
2019-09-26;sonamoo;We Are LEGENDARY;;;https://youtu.be/5PyOY1HRuIE;Girl;CF;1477165,0;4576,0;380,0;270;0,0030978259029966187
2019-09-26;pony;Divine;;;https://youtu.be/J0cLGT4kPV0;Girl Solo;CF;624064,0;35390,0;1105,0;271;0,05670892728950877
2019-09-26;apeace;Feel So Good;;;https://youtu.be/uDNeTX9yexU;Boy;Japanese;60903,0;1880,0;267,0;272;0,03086875851764281
2019-09-24;tvxq!;Guilty;;;https://youtu.be/1XLxZ5rJzQs;Boy;Japanese;2576622,0;30750,0;1926,0;273;0,011934230166473778
2019-09-23;jessi;Who Dat B;;August Frogs;https://youtu.be/zaYqW9s9Aok;Girl Solo;Major;28923570,0;931297,0;28245,0;274;0,03219854948749411
2019-09-23;twice;Feel Special;;;https://youtu.be/3ymwOvzhwHs;Girl;Major;520196756,0;5311763,0;589964,0;275;0,010211065214716564
2019-09-21;kard;Dumb Litty;;ZANYBROS;https://youtu.be/W01_e6hw288;Co-ed;Major;28180361,0;1012181,0;49414,0;276;0,035917957190115486
